rad_id_2025,Order Date,Sales_faktisk,Discount,Category,Sub Category,City,Region,year,month,quarter,weekofyear,dayofweek,dayofmonth,is_weekend,prognose_lineaer_regresjon,prognose_random_forest_baseline,prognose_random_forest_tuned,feil_lineaer_regresjon,abs_feil_lineaer_regresjon,ape_lineaer_regresjon_pct,feil_random_forest_baseline,abs_feil_random_forest_baseline,ape_random_forest_baseline_pct,feil_random_forest_tuned,abs_feil_random_forest_tuned,ape_random_forest_tuned_pct
2451,2025-10-13,2021,0.23,"Eggs, Meat & Fish",Fish,Cumbum,South,2025,10,4,42,0,13,0,1505.959428,1683.715,1531.731367,-515.040572,515.040572,25.4844,-337.285,337.285,16.689,-489.268633,489.268633,24.2092
2452,2025-10-13,2197,0.27,Snacks,Chocolates,Nagercoil,South,2025,10,4,42,0,13,0,1408.365003,1228.24,1409.671467,-788.634997,788.634997,35.896,-968.76,968.76,44.0947,-787.328533,787.328533,35.8365
2453,2025-10-13,2365,0.31,Fruits & Veggies,Fresh Vegetables,Pudukottai,East,2025,10,4,42,0,13,0,1487.399746,1415.545,1484.316126,-877.600254,877.600254,37.1078,-949.455,949.455,40.1461,-880.683874,880.683874,37.2382
2454,2025-10-13,2489,0.35,Beverages,Health Drinks,Salem,East,2025,10,4,42,0,13,0,1462.482246,1491.745,1484.58612,-1026.517754,1026.517754,41.2422,-997.255,997.255,40.0665,-1004.41388,1004.41388,40.3541
2455,2025-10-14,1088,0.31,Beverages,Health Drinks,Salem,West,2025,10,4,42,1,14,0,1464.199259,1783.17,1500.63066,376.199259,376.199259,34.5771,695.17,695.17,63.8943,412.63066,412.63066,37.9256
2456,2025-10-14,2043,0.16,Food Grains,Atta & Flour,Coimbatore,East,2025,10,4,42,1,14,0,1488.047703,1616.205,1532.478043,-554.952297,554.952297,27.1636,-426.795,426.795,20.8906,-510.521957,510.521957,24.9888
2457,2025-10-14,2220,0.14,"Eggs, Meat & Fish",Mutton,Tenkasi,Central,2025,10,4,42,1,14,0,1548.886509,1770.66,1581.604894,-671.113491,671.113491,30.2303,-449.34,449.34,20.2405,-638.395106,638.395106,28.7565
2458,2025-10-14,2352,0.19,Oil & Masala,Masalas,Dharmapuri,Central,2025,10,4,42,1,14,0,1599.247491,1574.675,1545.38542,-752.752509,752.752509,32.0048,-777.325,777.325,33.0495,-806.61458,806.61458,34.2948
2459,2025-10-14,2389,0.35,Oil & Masala,Masalas,Dharmapuri,West,2025,10,4,42,1,14,0,1573.475327,1723.78,1563.110031,-815.524673,815.524673,34.1367,-665.22,665.22,27.8451,-825.889969,825.889969,34.5705
2460,2025-10-15,893,0.13,"Eggs, Meat & Fish",Eggs,Virudhunagar,West,2025,10,4,42,2,15,0,1495.608602,1397.695,1480.388818,602.608602,602.608602,67.4814,504.695,504.695,56.5168,587.388818,587.388818,65.777
2461,2025-10-15,920,0.17,Beverages,Health Drinks,Perambalur,West,2025,10,4,42,2,15,0,1493.173559,1475.92,1476.587958,573.173559,573.173559,62.3015,555.92,555.92,60.4261,556.587958,556.587958,60.4987
2462,2025-10-15,1568,0.35,Oil & Masala,Spices,Dharmapuri,West,2025,10,4,42,2,15,0,1535.80346,1753.965,1549.95306,-32.19654,32.19654,2.0534,185.965,185.965,11.86,-18.04694,18.04694,1.151
2463,2025-10-15,1801,0.26,Snacks,Chocolates,Trichy,West,2025,10,4,42,2,15,0,1487.973665,1404.935,1473.434917,-313.026335,313.026335,17.3807,-396.065,396.065,21.9914,-327.565083,327.565083,18.188
2464,2025-10-15,2002,0.29,Fruits & Veggies,Organic Vegetables,Virudhunagar,West,2025,10,4,42,2,15,0,1457.455289,1317.03,1453.663453,-544.544711,544.544711,27.2,-684.97,684.97,34.2143,-548.336547,548.336547,27.3894
2465,2025-10-15,2154,0.31,Snacks,Chocolates,Namakkal,West,2025,10,4,42,2,15,0,1417.725097,1450.59,1472.44813,-736.274903,736.274903,34.1818,-703.41,703.41,32.656,-681.55187,681.55187,31.6412
2466,2025-10-15,2313,0.31,Oil & Masala,Masalas,Vellore,East,2025,10,4,42,2,15,0,1581.365358,1509.54,1526.486848,-731.634642,731.634642,31.6314,-803.46,803.46,34.7367,-786.513152,786.513152,34.004
2467,2025-10-15,2479,0.11,Bakery,Biscuits,Trichy,West,2025,10,4,42,2,15,0,1576.810428,1484.13,1505.21948,-902.189572,902.189572,36.3933,-994.87,994.87,40.1319,-973.78052,973.78052,39.2812
2468,2025-10-16,1459,0.1,Food Grains,Rice,Kanyakumari,East,2025,10,4,42,3,16,0,1531.339495,1532.86,1498.53956,72.339495,72.339495,4.9582,73.86,73.86,5.0624,39.53956,39.53956,2.71
2469,2025-10-16,1468,0.16,Food Grains,Rice,Viluppuram,South,2025,10,4,42,3,16,0,1539.709751,1500.925,1515.549396,71.709751,71.709751,4.8849,32.925,32.925,2.2428,47.549396,47.549396,3.2391
2470,2025-10-16,1613,0.33,Food Grains,Rice,Madurai,South,2025,10,4,42,3,16,0,1512.236385,1410.225,1501.656319,-100.763615,100.763615,6.247,-202.775,202.775,12.5713,-111.343681,111.343681,6.9029
2471,2025-10-16,1659,0.15,Oil & Masala,Spices,Pudukottai,West,2025,10,4,42,3,16,0,1540.928463,1713.795,1525.2559,-118.071537,118.071537,7.117,54.795,54.795,3.3029,-133.7441,133.7441,8.0617
2472,2025-10-16,1721,0.32,Beverages,Soft Drinks,Krishnagiri,South,2025,10,4,42,3,16,0,1492.386929,1550.515,1525.076028,-228.613071,228.613071,13.2837,-170.485,170.485,9.9062,-195.923972,195.923972,11.3843
2473,2025-10-16,2313,0.28,Beverages,Health Drinks,Ooty,West,2025,10,4,42,3,16,0,1425.667866,1395.75,1484.388293,-887.332134,887.332134,38.3628,-917.25,917.25,39.6563,-828.611707,828.611707,35.8241
2474,2025-10-17,1170,0.3,Snacks,Chocolates,Chennai,West,2025,10,4,42,4,17,0,1429.530356,1334.095,1446.685095,259.530356,259.530356,22.1821,164.095,164.095,14.0252,276.685095,276.685095,23.6483
2475,2025-10-17,1626,0.23,Beverages,Soft Drinks,Karur,East,2025,10,4,42,4,17,0,1472.589211,1567.075,1507.342725,-153.410789,153.410789,9.4349,-58.925,58.925,3.6239,-118.657275,118.657275,7.2975
2476,2025-10-17,1805,0.35,Food Grains,Organic Staples,Theni,West,2025,10,4,42,4,17,0,1488.061789,1449.075,1495.157018,-316.938211,316.938211,17.5589,-355.925,355.925,19.7188,-309.842982,309.842982,17.1658
2477,2025-10-17,1838,0.24,Bakery,Cakes,Kanyakumari,East,2025,10,4,42,4,17,0,1528.394876,1583.345,1512.886941,-309.605124,309.605124,16.8447,-254.655,254.655,13.855,-325.113059,325.113059,17.6884
2478,2025-10-19,571,0.22,Fruits & Veggies,Fresh Vegetables,Pudukottai,East,2025,10,4,42,6,19,1,1490.365755,1754.345,1510.429807,919.365755,919.365755,161.0098,1183.345,1183.345,207.2408,939.429807,939.429807,164.5236
2479,2025-10-19,573,0.25,Food Grains,Dals & Pulses,Pudukottai,West,2025,10,4,42,6,19,1,1551.573578,1658.935,1530.414232,978.573578,978.573578,170.7807,1085.935,1085.935,189.5175,957.414232,957.414232,167.088
2480,2025-10-19,684,0.21,Food Grains,Organic Staples,Vellore,East,2025,10,4,42,6,19,1,1573.113725,1803.005,1545.954389,889.113725,889.113725,129.9874,1119.005,1119.005,163.5972,861.954389,861.954389,126.0167
2481,2025-10-19,809,0.32,Beverages,Health Drinks,Vellore,Central,2025,10,4,42,6,19,1,1478.66585,1742.875,1526.710194,669.66585,669.66585,82.777,933.875,933.875,115.4357,717.710194,717.710194,88.7157
2482,2025-10-19,822,0.21,Fruits & Veggies,Fresh Fruits,Chennai,West,2025,10,4,42,6,19,1,1488.037167,1529.335,1485.513753,666.037167,666.037167,81.0264,707.335,707.335,86.0505,663.513753,663.513753,80.7194
2483,2025-10-19,1187,0.23,Beverages,Health Drinks,Cumbum,West,2025,10,4,42,6,19,1,1435.660027,1640.265,1517.128251,248.660027,248.660027,20.9486,453.265,453.265,38.1858,330.128251,330.128251,27.812
2484,2025-10-19,1220,0.31,Beverages,Soft Drinks,Trichy,Central,2025,10,4,42,6,19,1,1521.699416,1674.16,1526.330361,301.699416,301.699416,24.7295,454.16,454.16,37.2262,306.330361,306.330361,25.109
2485,2025-10-19,1356,0.27,Bakery,Breads & Buns,Namakkal,East,2025,10,4,42,6,19,1,1450.262961,1391.07,1475.720902,94.262961,94.262961,6.9515,35.07,35.07,2.5863,119.720902,119.720902,8.829
2486,2025-10-19,1612,0.11,Snacks,Cookies,Chennai,Central,2025,10,4,42,6,19,1,1463.315192,1717.435,1515.310199,-148.684808,148.684808,9.2236,105.435,105.435,6.5406,-96.689801,96.689801,5.9981
2487,2025-10-19,1916,0.26,Beverages,Soft Drinks,Trichy,South,2025,10,4,42,6,19,1,1551.00515,1817.245,1561.308606,-364.99485,364.99485,19.0498,-98.755,98.755,5.1542,-354.691394,354.691394,18.5121
2488,2025-10-19,1997,0.27,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,Central,2025,10,4,42,6,19,1,1508.570779,1536.9,1515.684154,-488.429221,488.429221,24.4581,-460.1,460.1,23.0396,-481.315846,481.315846,24.1019
2489,2025-10-19,2246,0.27,Snacks,Cookies,Tirunelveli,West,2025,10,4,42,6,19,1,1447.140487,1447.545,1493.143277,-798.859513,798.859513,35.5681,-798.455,798.455,35.5501,-752.856723,752.856723,33.5199
2490,2025-10-19,2310,0.14,"Eggs, Meat & Fish",Chicken,Cumbum,West,2025,10,4,42,6,19,1,1549.975756,1600.885,1539.361123,-760.024244,760.024244,32.9015,-709.115,709.115,30.6976,-770.638877,770.638877,33.361
2491,2025-10-19,2314,0.14,Beverages,Soft Drinks,Coimbatore,Central,2025,10,4,42,6,19,1,1457.794576,1653.565,1526.207804,-856.205424,856.205424,37.0011,-660.435,660.435,28.5408,-787.792196,787.792196,34.0446
2492,2025-10-19,2370,0.26,Fruits & Veggies,Fresh Fruits,Kanyakumari,East,2025,10,4,42,6,19,1,1504.142648,1499.005,1484.981023,-865.857352,865.857352,36.5341,-870.995,870.995,36.7508,-885.018977,885.018977,37.3426
2493,2025-10-19,2446,0.2,Fruits & Veggies,Organic Vegetables,Salem,East,2025,10,4,42,6,19,1,1544.177036,1649.645,1527.843873,-901.822964,901.822964,36.8693,-796.355,796.355,32.5574,-918.156127,918.156127,37.537
2494,2025-10-20,568,0.14,Bakery,Biscuits,Ramanadhapuram,South,2025,10,4,43,0,20,0,1561.251972,1577.02,1513.645649,993.251972,993.251972,174.8683,1009.02,1009.02,177.6444,945.645649,945.645649,166.4869
2495,2025-10-20,793,0.28,Fruits & Veggies,Fresh Vegetables,Pudukottai,South,2025,10,4,43,0,20,0,1516.308933,1447.445,1482.527622,723.308933,723.308933,91.2117,654.445,654.445,82.5277,689.527622,689.527622,86.9518
2496,2025-10-20,807,0.24,Food Grains,Organic Staples,Ooty,South,2025,10,4,43,0,20,0,1541.64906,1548.11,1512.377188,734.64906,734.64906,91.0346,741.11,741.11,91.8352,705.377188,705.377188,87.4073
2497,2025-10-20,850,0.11,Oil & Masala,Masalas,Ramanadhapuram,East,2025,10,4,43,0,20,0,1568.01664,1553.815,1538.776578,718.01664,718.01664,84.4725,703.815,703.815,82.8018,688.776578,688.776578,81.0325
2498,2025-10-20,925,0.19,Fruits & Veggies,Organic Fruits,Pudukottai,South,2025,10,4,43,0,20,0,1517.682908,1500.385,1499.325375,592.682908,592.682908,64.0738,575.385,575.385,62.2038,574.325375,574.325375,62.0892
2499,2025-10-20,1023,0.13,Fruits & Veggies,Organic Fruits,Dharmapuri,East,2025,10,4,43,0,20,0,1533.86619,1278.705,1491.422444,510.86619,510.86619,49.938,255.705,255.705,24.9956,468.422444,468.422444,45.7891
2500,2025-10-20,1024,0.18,Oil & Masala,Spices,Bodi,South,2025,10,4,43,0,20,0,1547.909661,1552.055,1525.313336,523.909661,523.909661,51.1631,528.055,528.055,51.5679,501.313336,501.313336,48.9564
2501,2025-10-20,1024,0.25,Fruits & Veggies,Organic Vegetables,Tenkasi,South,2025,10,4,43,0,20,0,1517.697102,1468.775,1493.118728,493.697102,493.697102,48.2126,444.775,444.775,43.4351,469.118728,469.118728,45.8124
2502,2025-10-20,1090,0.13,Snacks,Cookies,Viluppuram,West,2025,10,4,43,0,20,0,1500.810993,1561.26,1487.912989,410.810993,410.810993,37.6891,471.26,471.26,43.2349,397.912989,397.912989,36.5058
2503,2025-10-20,1178,0.28,Fruits & Veggies,Fresh Fruits,Ramanadhapuram,South,2025,10,4,43,0,20,0,1516.148881,1472.435,1494.606557,338.148881,338.148881,28.7053,294.435,294.435,24.9945,316.606557,316.606557,26.8766
2504,2025-10-20,1291,0.34,Snacks,Cookies,Karur,South,2025,10,4,43,0,20,0,1445.07979,1458.125,1459.16276,154.07979,154.07979,11.9349,167.125,167.125,12.9454,168.16276,168.16276,13.0258
2505,2025-10-20,1313,0.13,Fruits & Veggies,Fresh Fruits,Pudukottai,East,2025,10,4,43,0,20,0,1553.412281,1490.54,1515.994689,240.412281,240.412281,18.3102,177.54,177.54,13.5217,202.994689,202.994689,15.4604
2506,2025-10-20,2302,0.11,Beverages,Health Drinks,Cumbum,South,2025,10,4,43,0,20,0,1493.11554,1474.91,1517.685742,-808.88446,808.88446,35.1383,-827.09,827.09,35.9292,-784.314258,784.314258,34.071
2507,2025-10-20,2331,0.19,Beverages,Soft Drinks,Dharmapuri,West,2025,10,4,43,0,20,0,1572.726392,1695.795,1542.644457,-758.273608,758.273608,32.53,-635.205,635.205,27.2503,-788.355543,788.355543,33.8205
2508,2025-10-20,2417,0.2,Bakery,Biscuits,Coimbatore,East,2025,10,4,43,0,20,0,1483.302852,1668.37,1502.400557,-933.697148,933.697148,38.6304,-748.63,748.63,30.9735,-914.599443,914.599443,37.8403
2509,2025-10-21,606,0.34,Oil & Masala,Masalas,Kanyakumari,East,2025,10,4,43,1,21,0,1546.979423,1510.145,1506.077946,940.979423,940.979423,155.2771,904.145,904.145,149.1988,900.077946,900.077946,148.5277
2510,2025-10-21,691,0.15,Bakery,Biscuits,Chennai,Central,2025,10,4,43,1,21,0,1532.969875,1335.9,1495.596347,841.969875,841.969875,121.848,644.9,644.9,93.3285,804.596347,804.596347,116.4394
2511,2025-10-21,745,0.35,Beverages,Soft Drinks,Viluppuram,South,2025,10,4,43,1,21,0,1527.590959,1584.655,1528.309048,782.590959,782.590959,105.0458,839.655,839.655,112.7054,783.309048,783.309048,105.1422
2512,2025-10-21,841,0.1,Snacks,Cookies,Bodi,Central,2025,10,4,43,1,21,0,1488.489525,1509.92,1488.050986,647.489525,647.489525,76.9904,668.92,668.92,79.5386,647.050986,647.050986,76.9383
2513,2025-10-21,854,0.18,Food Grains,Organic Staples,Dindigul,West,2025,10,4,43,1,21,0,1446.699946,1295.76,1440.312191,592.699946,592.699946,69.4028,441.76,441.76,51.7283,586.312191,586.312191,68.6548
2514,2025-10-21,870,0.22,Food Grains,Dals & Pulses,Tenkasi,Central,2025,10,4,43,1,21,0,1517.815019,1470.76,1505.884063,647.815019,647.815019,74.4615,600.76,600.76,69.0529,635.884063,635.884063,73.0901
2515,2025-10-21,976,0.21,Oil & Masala,Spices,Viluppuram,West,2025,10,4,43,1,21,0,1532.50758,1899.715,1537.437736,556.50758,556.50758,57.0192,923.715,923.715,94.6429,561.437736,561.437736,57.5244
2516,2025-10-21,976,0.33,"Eggs, Meat & Fish",Eggs,Tenkasi,East,2025,10,4,43,1,21,0,1493.983688,1431.595,1486.496249,517.983688,517.983688,53.0721,455.595,455.595,46.6798,510.496249,510.496249,52.3049
2517,2025-10-21,1112,0.13,Fruits & Veggies,Organic Vegetables,Coimbatore,Central,2025,10,4,43,1,21,0,1484.910876,1487.19,1473.41831,372.910876,372.910876,33.5352,375.19,375.19,33.7401,361.41831,361.41831,32.5016
2518,2025-10-21,1198,0.14,"Eggs, Meat & Fish",Eggs,Coimbatore,East,2025,10,4,43,1,21,0,1497.197855,1578.56,1516.680371,299.197855,299.197855,24.9748,380.56,380.56,31.7663,318.680371,318.680371,26.601
2519,2025-10-21,1413,0.28,Snacks,Noodles,Salem,South,2025,10,4,43,1,21,0,1523.850326,1549.36,1505.678527,110.850326,110.850326,7.845,136.36,136.36,9.6504,92.678527,92.678527,6.559
2520,2025-10-21,1577,0.1,Snacks,Noodles,Namakkal,East,2025,10,4,43,1,21,0,1482.992593,1328.085,1463.968462,-94.007407,94.007407,5.9612,-248.915,248.915,15.7841,-113.031538,113.031538,7.1675
2521,2025-10-21,1593,0.11,Oil & Masala,Edible Oil & Ghee,Trichy,Central,2025,10,4,43,1,21,0,1579.15677,1438.165,1512.383641,-13.84323,13.84323,0.869,-154.835,154.835,9.7197,-80.616359,80.616359,5.0607
2522,2025-10-21,1629,0.23,"Eggs, Meat & Fish",Eggs,Chennai,West,2025,10,4,43,1,21,0,1527.787373,1503.29,1511.721224,-101.212627,101.212627,6.2132,-125.71,125.71,7.717,-117.278776,117.278776,7.1994
2523,2025-10-21,1642,0.21,Bakery,Biscuits,Dindigul,East,2025,10,4,43,1,21,0,1442.546003,1407.895,1461.466802,-199.453997,199.453997,12.147,-234.105,234.105,14.2573,-180.533198,180.533198,10.9947
2524,2025-10-21,2157,0.31,Oil & Masala,Masalas,Dindigul,West,2025,10,4,43,1,21,0,1444.690901,1553.055,1517.058234,-712.309099,712.309099,33.0231,-603.945,603.945,27.9993,-639.941766,639.941766,29.6681
2525,2025-10-21,2236,0.27,Bakery,Cakes,Trichy,South,2025,10,4,43,1,21,0,1579.626376,1499.215,1561.883041,-656.373624,656.373624,29.3548,-736.785,736.785,32.951,-674.116959,674.116959,30.1483
2526,2025-10-21,2397,0.21,Oil & Masala,Masalas,Kanyakumari,Central,2025,10,4,43,1,21,0,1566.191756,1726.46,1559.150477,-830.808244,830.808244,34.6603,-670.54,670.54,27.9741,-837.849523,837.849523,34.9541
2527,2025-10-22,540,0.17,Food Grains,Organic Staples,Viluppuram,East,2025,10,4,43,2,22,0,1552.051005,1598.095,1527.641424,1012.051005,1012.051005,187.4169,1058.095,1058.095,195.9435,987.641424,987.641424,182.8966
2528,2025-10-22,688,0.16,"Eggs, Meat & Fish",Chicken,Dharmapuri,Central,2025,10,4,43,2,22,0,1612.205523,1580.18,1535.604617,924.205523,924.205523,134.3322,892.18,892.18,129.6773,847.604617,847.604617,123.1983
2529,2025-10-22,782,0.28,Fruits & Veggies,Organic Vegetables,Coimbatore,East,2025,10,4,43,2,22,0,1459.003885,1435.355,1447.141086,677.003885,677.003885,86.5734,653.355,653.355,83.5492,665.141086,665.141086,85.0564
2530,2025-10-22,998,0.28,"Eggs, Meat & Fish",Chicken,Ooty,East,2025,10,4,43,2,22,0,1535.292703,1451.26,1510.957048,537.292703,537.292703,53.8369,453.26,453.26,45.4168,512.957048,512.957048,51.3985
2531,2025-10-22,1173,0.32,Fruits & Veggies,Fresh Fruits,Cumbum,East,2025,10,4,43,2,22,0,1484.060997,1362.505,1492.450195,311.060997,311.060997,26.5184,189.505,189.505,16.1556,319.450195,319.450195,27.2336
2532,2025-10-22,1245,0.27,Bakery,Breads & Buns,Madurai,West,2025,10,4,43,2,22,0,1499.62049,1318.64,1470.983037,254.62049,254.62049,20.4514,73.64,73.64,5.9149,225.983037,225.983037,18.1512
2533,2025-10-22,1313,0.34,Beverages,Health Drinks,Chennai,West,2025,10,4,43,2,22,0,1425.836123,1439.03,1473.069994,112.836123,112.836123,8.5938,126.03,126.03,9.5986,160.069994,160.069994,12.1912
2534,2025-10-22,1383,0.15,Bakery,Breads & Buns,Karur,Central,2025,10,4,43,2,22,0,1476.990423,1322.76,1456.199021,93.990423,93.990423,6.7961,-60.24,60.24,4.3557,73.199021,73.199021,5.2928
2535,2025-10-22,1683,0.16,Fruits & Veggies,Fresh Vegetables,Coimbatore,West,2025,10,4,43,2,22,0,1429.11221,1466.34,1470.941688,-253.88779,253.88779,15.0854,-216.66,216.66,12.8734,-212.058312,212.058312,12.6
2536,2025-10-22,1857,0.31,Bakery,Breads & Buns,Viluppuram,Central,2025,10,4,43,2,22,0,1491.316511,1480.535,1482.853197,-365.683489,365.683489,19.6922,-376.465,376.465,20.2728,-374.146803,374.146803,20.1479
2537,2025-10-22,1924,0.24,Snacks,Cookies,Bodi,East,2025,10,4,43,2,22,0,1464.246034,1514.505,1472.671595,-459.753966,459.753966,23.8957,-409.495,409.495,21.2835,-451.328405,451.328405,23.4578
2538,2025-10-22,2081,0.1,Beverages,Soft Drinks,Theni,East,2025,10,4,43,2,22,0,1526.837802,1553.72,1497.700109,-554.162198,554.162198,26.6296,-527.28,527.28,25.3378,-583.299891,583.299891,28.0298
2539,2025-10-23,625,0.35,"Eggs, Meat & Fish",Mutton,Virudhunagar,Central,2025,10,4,43,3,23,0,1491.19683,1496.95,1489.203067,866.19683,866.19683,138.5915,871.95,871.95,139.512,864.203067,864.203067,138.2725
2540,2025-10-23,668,0.34,Food Grains,Atta & Flour,Coimbatore,Central,2025,10,4,43,3,23,0,1454.299835,1394.085,1485.321318,786.299835,786.299835,117.7096,726.085,726.085,108.6954,817.321318,817.321318,122.3535
2541,2025-10-23,746,0.15,Beverages,Health Drinks,Trichy,Central,2025,10,4,43,3,23,0,1498.285122,1599.665,1514.300229,752.285122,752.285122,100.8425,853.665,853.665,114.4323,768.300229,768.300229,102.9893
2542,2025-10-23,1104,0.28,"Eggs, Meat & Fish",Mutton,Salem,East,2025,10,4,43,3,23,0,1580.705595,1465.845,1501.12881,476.705595,476.705595,43.1799,361.845,361.845,32.7758,397.12881,397.12881,35.9718
2543,2025-10-23,1326,0.18,Fruits & Veggies,Fresh Vegetables,Namakkal,East,2025,10,4,43,3,23,0,1454.240158,1474.035,1491.925123,128.240158,128.240158,9.6712,148.035,148.035,11.164,165.925123,165.925123,12.5132
2544,2025-10-23,1415,0.26,Food Grains,Atta & Flour,Viluppuram,East,2025,10,4,43,3,23,0,1539.781203,1446.94,1524.016956,124.781203,124.781203,8.8185,31.94,31.94,2.2572,109.016956,109.016956,7.7044
2545,2025-10-23,1536,0.28,Bakery,Cakes,Karur,East,2025,10,4,43,3,23,0,1489.286258,1427.88,1493.008921,-46.713742,46.713742,3.0413,-108.12,108.12,7.0391,-42.991079,42.991079,2.7989
2546,2025-10-23,1556,0.12,Snacks,Chocolates,Ooty,East,2025,10,4,43,3,23,0,1468.315994,1259.035,1453.292928,-87.684006,87.684006,5.6352,-296.965,296.965,19.0852,-102.707072,102.707072,6.6007
2547,2025-10-23,1615,0.29,Oil & Masala,Masalas,Cumbum,Central,2025,10,4,43,3,23,0,1525.433988,1508.0,1515.76802,-89.566012,89.566012,5.5459,-107.0,107.0,6.6254,-99.23198,99.23198,6.1444
2548,2025-10-23,1620,0.35,"Eggs, Meat & Fish",Fish,Cumbum,East,2025,10,4,43,3,23,0,1462.66301,1390.615,1468.188294,-157.33699,157.33699,9.7122,-229.385,229.385,14.1596,-151.811706,151.811706,9.3711
2549,2025-10-23,1644,0.29,Food Grains,Organic Staples,Ooty,East,2025,10,4,43,3,23,0,1504.653521,1604.295,1506.483365,-139.346479,139.346479,8.4761,-39.705,39.705,2.4151,-137.516635,137.516635,8.3648
2550,2025-10-23,2066,0.11,Bakery,Cakes,Kanyakumari,East,2025,10,4,43,3,23,0,1558.73166,1628.31,1524.315191,-507.26834,507.26834,24.5532,-437.69,437.69,21.1854,-541.684809,541.684809,26.219
2551,2025-10-23,2078,0.26,Bakery,Breads & Buns,Pudukottai,Central,2025,10,4,43,3,23,0,1506.785174,1377.66,1477.390853,-571.214826,571.214826,27.4887,-700.34,700.34,33.7026,-600.609147,600.609147,28.9032
2552,2025-10-23,2079,0.26,Food Grains,Organic Staples,Theni,East,2025,10,4,43,3,23,0,1513.313903,1627.8,1504.567137,-565.686097,565.686097,27.2095,-451.2,451.2,21.7027,-574.432863,574.432863,27.6302
2553,2025-10-23,2330,0.23,Food Grains,Rice,Vellore,Central,2025,10,4,43,3,23,0,1550.75116,1684.35,1529.298792,-779.24884,779.24884,33.4442,-645.65,645.65,27.7103,-800.701208,800.701208,34.3649
2554,2025-10-23,2338,0.15,"Eggs, Meat & Fish",Mutton,Dharmapuri,East,2025,10,4,43,3,23,0,1624.908508,1416.145,1519.882689,-713.091492,713.091492,30.5001,-921.855,921.855,39.4292,-818.117311,818.117311,34.9922
2555,2025-10-23,2453,0.28,Snacks,Noodles,Bodi,South,2025,10,4,43,3,23,0,1491.295785,1387.95,1479.04416,-961.704215,961.704215,39.2052,-1065.05,1065.05,43.4183,-973.95584,973.95584,39.7047
2556,2025-10-23,2469,0.26,Snacks,Noodles,Theni,Central,2025,10,4,43,3,23,0,1466.337081,1496.365,1473.762306,-1002.662919,1002.662919,40.6101,-972.635,972.635,39.3939,-995.237694,995.237694,40.3093
2557,2025-10-24,569,0.1,Fruits & Veggies,Fresh Vegetables,Nagercoil,South,2025,10,4,43,4,24,0,1439.86176,1247.39,1471.376045,870.86176,870.86176,153.0513,678.39,678.39,119.225,902.376045,902.376045,158.5898
2558,2025-10-24,1178,0.1,Bakery,Breads & Buns,Perambalur,Central,2025,10,4,43,4,24,0,1541.286408,1358.88,1468.862056,363.286408,363.286408,30.8393,180.88,180.88,15.3548,290.862056,290.862056,24.6912
